,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
77,77,0.41762836844176554,2024-01-15 10:58:17.006048,2024-01-15 10:59:05.734679,0 days 00:00:48.728631,True,gini,22.0,log2,6.0,10.0,54.0,False,False,COMPLETE,,
70,70,0.41762836844176554,2024-01-15 10:58:16.769213,2024-01-15 10:58:34.444912,0 days 00:00:17.675699,True,gini,21.0,log2,6.0,10.0,54.0,False,False,COMPLETE,,
261,261,0.41758569978665666,2024-01-15 11:07:21.970323,2024-01-15 11:07:24.733826,0 days 00:00:02.763503,True,gini,17.0,sqrt,15.0,13.0,91.0,False,True,COMPLETE,"[0.3714285714285714, 0.45029239766081874, 0.4, 0.47777777777777775, 0.3884297520661157]","[0.00617662 0.02025532 0.00970309 0.00914891 0.0310718  0.0044928
 0.01580879 0.03492291 0.01153682 0.03722311 0.01611688 0.02125618
 0.01459659 0.01329807 0.02162645 0.01012601 0.01530215 0.02513993
 0.01004536 0.02230872 0.01039394 0.02221053 0.00971642 0.02506342
 0.01025847 0.01093835 0.00887208 0.02506123 0.0103655  0.0212862
 0.01240827 0.01903644 0.0188819  0.014321   0.00857553 0.0210615
 0.01910855 0.02161972 0.01764145 0.01236724 0.02217053 0.01344503
 0.00786202 0.01147481 0.0060895  0.02906124 0.0225275  0.03398313
 0.0440964  0.02881095 0.03065924 0.0141604  0.02817813 0.03813687]"
28,28,0.4171555610790061,2024-01-15 10:03:22.047459,2024-01-15 10:05:27.177996,0 days 00:02:05.130537,False,entropy,4.0,sqrt,17.0,3.0,48.0,False,False,COMPLETE,,
84,84,0.4170556556680959,2024-01-15 10:58:17.233581,2024-01-15 10:59:29.164294,0 days 00:01:11.930713,True,gini,32.0,log2,6.0,10.0,51.0,False,False,COMPLETE,,
0,0,0.41633560485235127,2024-01-15 10:03:21.413753,2024-01-15 10:05:11.573451,0 days 00:01:50.159698,True,entropy,14.0,sqrt,8.0,3.0,155.0,False,False,COMPLETE,,
26,26,0.41627781575149997,2024-01-15 10:03:21.901255,2024-01-15 10:05:27.172268,0 days 00:02:05.271013,False,gini,12.0,sqrt,2.0,12.0,158.0,False,True,COMPLETE,,
157,157,0.41450050746701467,2024-01-15 11:04:32.274264,2024-01-15 11:04:36.414064,0 days 00:00:04.139800,True,entropy,21.0,sqrt,16.0,12.0,167.0,False,True,COMPLETE,"[0.55, 0.3508771929824561, 0.40555555555555556, 0.3611111111111111, 0.4049586776859504]","[0.00450172 0.01838183 0.01539384 0.01106771 0.03445298 0.01034617
 0.0189803  0.02912331 0.00945955 0.02898106 0.02183895 0.02137167
 0.01402029 0.01162715 0.02092598 0.01246995 0.01783997 0.025609
 0.00768699 0.01951867 0.00886064 0.02376141 0.01107312 0.01346116
 0.01046504 0.01685539 0.00872813 0.02496837 0.01114511 0.01802158
 0.0195729  0.0180256  0.01456337 0.01273644 0.00522118 0.01781867
 0.02215006 0.02175231 0.01650485 0.0113982  0.02428581 0.01155544
 0.01065738 0.01504289 0.00860405 0.02544742 0.02506579 0.0380103
 0.05011223 0.02510498 0.03102177 0.01286549 0.03229122 0.02925459]"
97,97,0.4139190952588082,2024-01-15 11:02:42.071272,2024-01-15 11:02:44.355733,0 days 00:00:02.284461,True,entropy,25.0,sqrt,16.0,4.0,63.0,False,True,COMPLETE,"[0.45, 0.4093567251461988, 0.3444444444444445, 0.4277777777777778, 0.4380165289256198]","[0.0047694  0.02061949 0.01362585 0.00260549 0.02590822 0.00690937
 0.02512259 0.02548843 0.00903246 0.04383788 0.02234899 0.02891526
 0.01090273 0.01168139 0.02243906 0.01278595 0.01860289 0.02852277
 0.00656898 0.01957278 0.00774594 0.02012653 0.0087858  0.02699342
 0.00997753 0.00494534 0.01175307 0.02413048 0.00774825 0.02231525
 0.01301636 0.02611414 0.01478741 0.01047356 0.00200349 0.01992416
 0.01193204 0.02627948 0.02153061 0.01683904 0.01479314 0.00925758
 0.01149361 0.01326363 0.00645819 0.03360104 0.02513922 0.03097959
 0.04356778 0.02205746 0.03684454 0.01516834 0.02687597 0.04281803]"
1,1,0.41375698198664707,2024-01-15 10:03:21.454303,2024-01-15 10:05:38.460688,0 days 00:02:17.006385,False,entropy,31.0,sqrt,15.0,6.0,124.0,False,False,COMPLETE,,
170,170,0.41316597278319767,2024-01-15 11:04:54.604450,2024-01-15 11:04:56.061853,0 days 00:00:01.457403,False,entropy,17.0,sqrt,16.0,12.0,17.0,False,True,COMPLETE,"[0.3642857142857142, 0.4385964912280702, 0.38888888888888884, 0.4277777777777778, 0.44628099173553715]","[0.00549278 0.02422908 0.01250977 0.003829   0.04967049 0.01150214
 0.03158551 0.02378646 0.00321292 0.02803499 0.         0.00640614
 0.00450168 0.00511096 0.         0.0077335  0.01440509 0.02594739
 0.00301894 0.02916986 0.00692944 0.07718314 0.00110077 0.02653052
 0.00484835 0.01123147 0.00498048 0.00955874 0.00948324 0.04179602
 0.00616803 0.00087101 0.00647672 0.0120724  0.00214988 0.01848619
 0.01700094 0.04032109 0.01729836 0.01489217 0.03614737 0.01048842
 0.00431723 0.0121691  0.00336168 0.02451745 0.02319693 0.05312652
 0.06432746 0.02488503 0.04533325 0.01409861 0.03748075 0.02702457]"
29,29,0.4113893549300248,2024-01-15 10:03:22.080521,2024-01-15 10:06:26.745874,0 days 00:03:04.665353,False,gini,3.0,sqrt,8.0,12.0,80.0,False,False,COMPLETE,,
140,140,0.41138314104821283,2024-01-15 11:04:01.312699,2024-01-15 11:04:04.751214,0 days 00:00:03.438515,True,entropy,9.0,sqrt,13.0,16.0,127.0,False,True,COMPLETE,"[0.4571428571428572, 0.3976608187134503, 0.40555555555555556, 0.3833333333333333, 0.41322314049586784]","[0.00673017 0.02154554 0.01099418 0.01362054 0.02763632 0.01131523
 0.01731736 0.03409026 0.0113785  0.02994255 0.01649161 0.02206775
 0.01455162 0.01126103 0.01569157 0.00897292 0.01627536 0.01874309
 0.00945561 0.01994606 0.01016845 0.02051402 0.01355007 0.01818422
 0.00815383 0.01914897 0.01070353 0.02264471 0.00960843 0.01955504
 0.01684213 0.01581619 0.01320238 0.01952356 0.00997831 0.02082899
 0.01820725 0.02012485 0.01823933 0.01351082 0.02625779 0.01467111
 0.00956123 0.01731356 0.00559369 0.02215069 0.02819296 0.03469879
 0.05006253 0.02827925 0.02844298 0.0131731  0.03050038 0.03456964]"
7,7,0.4112451928719871,2024-01-15 10:03:21.598375,2024-01-15 10:05:58.085507,0 days 00:02:36.487132,False,entropy,7.0,sqrt,7.0,18.0,140.0,False,True,COMPLETE,,
148,148,0.41090411980364133,2024-01-15 11:04:16.140022,2024-01-15 11:04:18.610208,0 days 00:00:02.470186,False,entropy,21.0,sqrt,17.0,17.0,80.0,False,True,COMPLETE,"[0.4642857142857143, 0.3859649122807018, 0.27222222222222225, 0.4444444444444444, 0.48760330578512395]","[0.00567876 0.01988065 0.01635826 0.00195721 0.04178625 0.00490909
 0.03414707 0.03157067 0.00270252 0.02592699 0.01047389 0.02084673
 0.01163116 0.00907128 0.00622563 0.00872844 0.0081928  0.0198147
 0.00470191 0.01144341 0.00472741 0.04911777 0.00205633 0.01807593
 0.00678354 0.01799503 0.00585274 0.02941127 0.0102     0.03155479
 0.00708299 0.01011903 0.00562474 0.0142418  0.0048787  0.02134118
 0.02332064 0.03009606 0.0077996  0.01555979 0.02570224 0.00794417
 0.00767238 0.0103186  0.00644464 0.02824596 0.02314737 0.05496863
 0.08844934 0.03200181 0.03286435 0.00528697 0.03654039 0.02852639]"
46,46,0.40888398682657057,2024-01-15 10:03:34.572442,2024-01-15 10:06:26.653619,0 days 00:02:52.081177,False,gini,11.0,sqrt,10.0,16.0,104.0,False,True,COMPLETE,,
210,210,0.40883689941106205,2024-01-15 11:05:59.155017,2024-01-15 11:06:00.652676,0 days 00:00:01.497659,True,gini,13.0,sqrt,1.0,11.0,16.0,False,True,COMPLETE,"[0.47857142857142854, 0.28654970760233917, 0.25555555555555554, 0.5111111111111111, 0.5123966942148761]","[0.00839481 0.0267774  0.01288002 0.01613767 0.03221819 0.01441619
 0.01867177 0.01949185 0.01468902 0.03196194 0.00687426 0.01636164
 0.00833432 0.01463014 0.01348461 0.01885376 0.02136486 0.03228517
 0.00807184 0.02049976 0.00862915 0.03899171 0.01093142 0.02693207
 0.01065925 0.01577523 0.00918725 0.02154932 0.0151651  0.02230044
 0.01095818 0.00619339 0.01503564 0.00872858 0.00554144 0.02080442
 0.01257812 0.02186242 0.02804553 0.02068546 0.0286617  0.00810254
 0.01305615 0.01604902 0.02138754 0.02995274 0.0223902  0.02046972
 0.02490794 0.0428774  0.02743448 0.0066894  0.03049992 0.02056791]"
32,32,0.408578609057078,2024-01-15 10:03:22.203296,2024-01-15 10:05:37.002493,0 days 00:02:14.799197,True,gini,11.0,sqrt,14.0,10.0,111.0,False,True,COMPLETE,,
126,126,0.40764383410316424,2024-01-15 11:03:35.817370,2024-01-15 11:03:39.714288,0 days 00:00:03.896918,True,entropy,16.0,sqrt,12.0,13.0,151.0,False,True,COMPLETE,"[0.45714285714285713, 0.3625730994152047, 0.41666666666666663, 0.3555555555555555, 0.4462809917355372]","[0.009351   0.02137051 0.01307274 0.01318372 0.02919767 0.01255925
 0.01662344 0.0298229  0.01139816 0.0275596  0.01795937 0.02082084
 0.01650163 0.01271165 0.01377231 0.00944489 0.01644052 0.02085814
 0.00839775 0.01836475 0.01356049 0.02426191 0.01141161 0.01651877
 0.00774539 0.01928951 0.0126757  0.02150991 0.01480318 0.01928168
 0.01569198 0.01446759 0.01344353 0.0195677  0.01020885 0.01791346
 0.01851406 0.02088415 0.0173056  0.01279322 0.02375796 0.01348836
 0.01137834 0.0171618  0.00846189 0.02337969 0.02558456 0.03039433
 0.04969089 0.02575454 0.03034411 0.01577504 0.02944503 0.03412433]"
227,227,0.407580383465551,2024-01-15 11:06:25.050608,2024-01-15 11:06:26.513761,0 days 00:00:01.463153,False,gini,12.0,sqrt,16.0,15.0,16.0,False,True,COMPLETE,"[0.37142857142857144, 0.40935672514619886, 0.36666666666666664, 0.4111111111111111, 0.47933884297520657]","[0.00361659 0.02554192 0.01374857 0.00416687 0.05468977 0.00775707
 0.02679338 0.02128305 0.00226539 0.02078597 0.         0.01048119
 0.00549576 0.00178408 0.00114155 0.00825259 0.01708781 0.02930903
 0.00249479 0.02674709 0.00767435 0.06887516 0.00112211 0.03232962
 0.00478458 0.01159504 0.00532292 0.01023421 0.00785605 0.04215792
 0.         0.00095164 0.00447773 0.01029718 0.00233982 0.01884628
 0.01932714 0.04376462 0.01641999 0.0151805  0.03831938 0.01047891
 0.00344055 0.0153827  0.00330661 0.02300237 0.02464328 0.06345835
 0.06639663 0.02373215 0.03930203 0.0121658  0.03957232 0.02979959]"
238,238,0.40731587922975476,2024-01-15 11:06:41.916192,2024-01-15 11:06:45.203701,0 days 00:00:03.287509,True,gini,8.0,sqrt,14.0,16.0,116.0,False,True,COMPLETE,"[0.4857142857142857, 0.3625730994152047, 0.3944444444444445, 0.38888888888888884, 0.4049586776859504]","[0.00881096 0.02005721 0.00938902 0.01059862 0.02692132 0.01071455
 0.01684724 0.03173195 0.01013009 0.03198733 0.01744818 0.02186989
 0.01580316 0.01187336 0.01942937 0.00813464 0.01567154 0.02090252
 0.00937429 0.0212712  0.00999595 0.02201561 0.01121955 0.02248956
 0.01015731 0.01627304 0.01257926 0.02382744 0.00978464 0.02092154
 0.01685879 0.01532704 0.01332546 0.01963382 0.00834373 0.01840265
 0.01811858 0.02024952 0.01811285 0.01526534 0.02983664 0.01173276
 0.00660957 0.0172885  0.00775971 0.02591108 0.02752282 0.03582653
 0.04250546 0.0302297  0.02657261 0.01189329 0.03166237 0.03278082]"
187,187,0.4070977719781547,2024-01-15 11:05:20.694107,2024-01-15 11:05:24.368696,0 days 00:00:03.674589,True,entropy,16.0,sqrt,19.0,13.0,135.0,False,True,COMPLETE,"[0.5499999999999999, 0.38011695906432746, 0.40555555555555556, 0.34444444444444444, 0.3553719008264463]","[0.00627181 0.01852158 0.00930402 0.00907525 0.02782152 0.01243978
 0.01322521 0.03508381 0.01384333 0.03019904 0.01836636 0.02401038
 0.01310499 0.01223216 0.02024408 0.00845993 0.01965225 0.02718661
 0.00628709 0.0258175  0.00946285 0.01844462 0.0093373  0.01700007
 0.01666004 0.01681865 0.00704805 0.02831266 0.01483813 0.01979329
 0.01461911 0.02309867 0.01365861 0.01530177 0.00487597 0.01484088
 0.01620189 0.01893293 0.01651737 0.01311071 0.02794737 0.01096797
 0.0103001  0.0139436  0.00990221 0.02959967 0.01721183 0.03748045
 0.05774318 0.02469358 0.02798621 0.0106649  0.0362876  0.02525104]"
18,18,0.4053442835739487,2024-01-15 10:03:21.770873,2024-01-15 10:04:50.968532,0 days 00:01:29.197659,True,entropy,14.0,log2,14.0,16.0,73.0,False,True,COMPLETE,,
21,21,0.40513135455719185,2024-01-15 10:03:21.819880,2024-01-15 10:05:09.402078,0 days 00:01:47.582198,False,gini,16.0,sqrt,17.0,2.0,97.0,False,False,COMPLETE,,
8,8,0.4050998708893446,2024-01-15 10:03:21.613489,2024-01-15 10:05:15.287349,0 days 00:01:53.673860,True,gini,24.0,sqrt,2.0,14.0,144.0,False,True,COMPLETE,,
267,267,0.40298093719146344,2024-01-15 11:07:32.285265,2024-01-15 11:07:33.876837,0 days 00:00:01.591572,True,gini,15.0,sqrt,4.0,13.0,20.0,False,True,COMPLETE,"[0.45714285714285713, 0.28654970760233917, 0.41666666666666663, 0.39999999999999997, 0.45454545454545453]","[0.0151915  0.03124506 0.01090347 0.01377167 0.02778877 0.01301126
 0.02671317 0.02894051 0.00819318 0.02925272 0.00996524 0.01160351
 0.00553446 0.01860168 0.01214584 0.01568491 0.01753407 0.03125029
 0.01326903 0.0239763  0.01803467 0.04370086 0.00620097 0.02557185
 0.00450424 0.0107158  0.00901493 0.0239142  0.00863851 0.02703269
 0.01921924 0.01423496 0.01449237 0.00937247 0.00729223 0.02140156
 0.01431517 0.01806922 0.01938997 0.01483433 0.0278231  0.01669082
 0.01600772 0.01842963 0.0089509  0.03095757 0.01640907 0.02626783
 0.02512358 0.04254437 0.02883059 0.006362   0.01701848 0.02405744]"
13,13,0.40074324930784255,2024-01-15 10:03:21.689676,2024-01-15 10:05:15.611705,0 days 00:01:53.922029,True,gini,11.0,sqrt,12.0,5.0,140.0,False,True,COMPLETE,,
130,130,0.39846537832183765,2024-01-15 11:03:45.036494,2024-01-15 11:03:46.458074,0 days 00:00:01.421580,False,entropy,20.0,sqrt,15.0,14.0,15.0,False,True,COMPLETE,"[0.36428571428571427, 0.456140350877193, 0.35000000000000003, 0.45, 0.37190082644628103]","[0.00453284 0.02620277 0.0105486  0.00882872 0.06036054 0.01169126
 0.01908596 0.0144208  0.00772487 0.02732827 0.         0.00684414
 0.00507839 0.00288778 0.00485531 0.00748084 0.01194012 0.03255953
 0.00088654 0.02397451 0.01135891 0.06615377 0.00725577 0.01804313
 0.0053782  0.01804029 0.00213503 0.01822187 0.01533754 0.03422022
 0.00349753 0.00145183 0.0070337  0.01629773 0.00333089 0.00579255
 0.024085   0.02676694 0.01197872 0.01774893 0.03082362 0.00432459
 0.00184707 0.01804552 0.00499323 0.03310408 0.02199625 0.06418588
 0.06447076 0.03118281 0.03946945 0.01340333 0.0406408  0.03015229]"
4,4,0.3970810635403937,2024-01-15 10:03:21.551243,2024-01-15 10:05:39.057616,0 days 00:02:17.506373,True,gini,3.0,sqrt,14.0,14.0,100.0,False,False,COMPLETE,,
20,20,0.3966379447240691,2024-01-15 10:03:21.802985,2024-01-15 10:05:37.516896,0 days 00:02:15.713911,False,entropy,5.0,sqrt,11.0,18.0,69.0,False,False,COMPLETE,,
16,16,0.39333961625827657,2024-01-15 10:03:21.739109,2024-01-15 10:05:22.510268,0 days 00:02:00.771159,False,gini,7.0,sqrt,5.0,7.0,171.0,False,True,COMPLETE,,
36,36,0.3871921539385654,2024-01-15 10:03:22.281076,2024-01-15 10:05:25.933643,0 days 00:02:03.652567,False,gini,4.0,log2,20.0,14.0,181.0,False,False,COMPLETE,,
197,197,0.3857598541809068,2024-01-15 11:05:38.561129,2024-01-15 11:05:40.054190,0 days 00:00:01.493061,False,entropy,17.0,sqrt,15.0,14.0,18.0,False,True,COMPLETE,"[0.2642857142857143, 0.4619883040935673, 0.38333333333333336, 0.4555555555555556, 0.36363636363636365]","[0.00814193 0.02183564 0.01199394 0.00845376 0.05476876 0.00974271
 0.02440851 0.01984348 0.00643739 0.02277356 0.         0.00570345
 0.00423199 0.00566472 0.00404609 0.00623403 0.01199486 0.02713294
 0.00073879 0.02599127 0.00946576 0.0833304  0.00604647 0.01503594
 0.00448183 0.01662126 0.00550498 0.01811861 0.01704308 0.03921497
 0.00650708 0.00120986 0.00779534 0.01358144 0.00277574 0.00652266
 0.02270384 0.02230578 0.01802258 0.01479078 0.02896642 0.01032145
 0.00153923 0.01503793 0.01013503 0.03336551 0.02495458 0.05348823
 0.05372563 0.02598567 0.04089392 0.01116945 0.04150168 0.03769906]"
11,11,0.385608580680351,2024-01-15 10:03:21.659101,2024-01-15 10:04:26.791409,0 days 00:01:05.132308,False,gini,6.0,log2,20.0,16.0,129.0,False,False,COMPLETE,,
2,2,0.38177951766468515,2024-01-15 10:03:21.491523,2024-01-15 10:06:19.120512,0 days 00:02:57.628989,False,entropy,4.0,sqrt,20.0,2.0,158.0,False,True,COMPLETE,,
24,24,0.37756222512203375,2024-01-15 10:03:21.869357,2024-01-15 10:05:39.004988,0 days 00:02:17.135631,False,gini,23.0,sqrt,1.0,15.0,68.0,False,False,COMPLETE,,
119,119,0.3714369946905832,2024-01-15 11:03:23.380642,2024-01-15 11:03:25.168150,0 days 00:00:01.787508,False,entropy,23.0,sqrt,11.0,14.0,32.0,False,True,COMPLETE,"[0.3357142857142857, 0.4385964912280702, 0.2611111111111111, 0.43333333333333335, 0.38842975206611574]","[0.00495336 0.02249545 0.0228272  0.00706313 0.04196765 0.00820478
 0.02223676 0.03339902 0.01106732 0.02076276 0.01214106 0.02058536
 0.00497688 0.00588421 0.00702815 0.01547703 0.01404339 0.0232667
 0.00370888 0.02071047 0.00815414 0.05239532 0.00270691 0.0124497
 0.00450128 0.01245773 0.0093124  0.03024651 0.01504046 0.02937054
 0.00932721 0.00918277 0.00875306 0.01875708 0.00448679 0.01582617
 0.0175456  0.02715265 0.01664791 0.03342632 0.01695657 0.01280712
 0.00829061 0.01219834 0.00571369 0.03669128 0.03105433 0.02931568
 0.07205723 0.02474811 0.03432744 0.00862668 0.02838579 0.01828702]"
3,3,,2024-01-15 10:03:21.535593,2024-01-15 10:04:54.550975,0 days 00:01:33.015382,,,,,,,,,,FAIL,,
5,5,,2024-01-15 10:03:21.567027,,,True,entropy,5.0,sqrt,13.0,12.0,84.0,False,True,RUNNING,,
12,12,,2024-01-15 10:03:21.674447,2024-01-15 10:04:48.359344,0 days 00:01:26.684897,,,,,,,,,False,FAIL,,
14,14,,2024-01-15 10:03:21.706054,2024-01-15 10:04:30.787083,0 days 00:01:09.081029,,,6.0,,,,71.0,False,True,FAIL,,
15,15,,2024-01-15 10:03:21.721021,,,False,gini,2.0,sqrt,3.0,12.0,195.0,False,True,RUNNING,,
17,17,,2024-01-15 10:03:21.754658,2024-01-15 10:04:44.406254,0 days 00:01:22.651596,,,5.0,,,,128.0,False,True,FAIL,,
19,19,,2024-01-15 10:03:21.788498,2024-01-15 10:05:20.667698,0 days 00:01:58.879200,,,,,,,,False,True,FAIL,,
25,25,,2024-01-15 10:03:21.884844,2024-01-15 10:05:15.285186,0 days 00:01:53.400342,,,,,,,,False,True,FAIL,,
30,30,,2024-01-15 10:03:22.135792,2024-01-15 10:05:37.388028,0 days 00:02:15.252236,False,,3.0,sqrt,19.0,11.0,136.0,False,True,FAIL,,
31,31,,2024-01-15 10:03:22.156970,2024-01-15 10:04:48.352025,0 days 00:01:26.195055,,,,,,,,,,FAIL,,
34,34,,2024-01-15 10:03:22.245165,2024-01-15 10:05:38.211552,0 days 00:02:15.966387,,,2.0,,9.0,12.0,155.0,False,True,FAIL,,
37,37,,2024-01-15 10:03:22.297636,,,,,,,,,,,False,RUNNING,,
38,38,,2024-01-15 10:03:22.315959,2024-01-15 10:05:35.899142,0 days 00:02:13.583183,,,4.0,,12.0,15.0,67.0,False,True,FAIL,,
42,42,,2024-01-15 10:03:22.396306,2024-01-15 10:05:37.785642,0 days 00:02:15.389336,,,30.0,log2,20.0,17.0,63.0,False,False,FAIL,,
44,44,,2024-01-15 10:03:22.561034,2024-01-15 10:05:33.776249,0 days 00:02:11.215215,,,,,,,,,False,FAIL,,
45,45,,2024-01-15 10:03:28.346161,2024-01-15 10:05:37.580099,0 days 00:02:09.233938,,,4.0,,17.0,3.0,184.0,False,True,FAIL,,
48,48,,2024-01-15 10:57:56.104104,,,True,gini,20.0,log2,12.0,10.0,53.0,False,False,RUNNING,,
49,49,,2024-01-15 10:57:56.123583,,,True,gini,20.0,log2,6.0,10.0,10.0,False,False,RUNNING,,
50,50,,2024-01-15 10:57:56.139015,,,True,gini,20.0,log2,6.0,10.0,198.0,False,False,RUNNING,,
51,51,,2024-01-15 10:57:56.155205,,,,,,,,,,,False,RUNNING,,
52,52,,2024-01-15 10:57:56.171577,,,True,gini,20.0,log2,6.0,9.0,196.0,False,False,RUNNING,,
53,53,,2024-01-15 10:57:56.186505,,,True,gini,31.0,log2,6.0,10.0,10.0,False,False,RUNNING,,
54,54,,2024-01-15 10:57:56.203804,,,,,,,,,,,False,RUNNING,,
55,55,,2024-01-15 10:57:56.219121,,,True,gini,20.0,log2,12.0,10.0,195.0,False,False,RUNNING,,
56,56,,2024-01-15 10:57:56.235498,,,,,22.0,,6.0,9.0,200.0,False,False,RUNNING,,
57,57,,2024-01-15 10:57:56.252394,,,,,21.0,,,10.0,10.0,False,False,RUNNING,,
58,58,,2024-01-15 10:57:56.270111,,,,,32.0,log2,6.0,10.0,10.0,False,False,RUNNING,,
59,59,,2024-01-15 10:57:56.315917,,,,,32.0,,,,53.0,False,False,RUNNING,,
60,60,,2024-01-15 10:57:56.352756,,,,,,,,,,,,RUNNING,,
61,61,,2024-01-15 10:57:56.375559,,,,,,,,,,,,RUNNING,,
62,62,,2024-01-15 10:57:56.414652,,,,,,,,,11.0,False,False,RUNNING,,
63,63,,2024-01-15 10:57:56.447827,,,,,,,,,,,,RUNNING,,
64,64,,2024-01-15 10:57:56.540784,,,,,,,,,,,,RUNNING,,
65,65,,2024-01-15 10:57:56.606211,,,,,,,,,,,,RUNNING,,
66,66,,2024-01-15 10:58:00.467821,,,,,,,,,,,,RUNNING,,
67,67,,2024-01-15 10:58:01.770626,,,,,,,,,,,,RUNNING,,
69,69,,2024-01-15 10:58:16.748038,2024-01-15 10:58:48.152520,0 days 00:00:31.404482,,,,,,,16.0,False,False,FAIL,,
